Unloaded module: latex/TeXLive12
Loaded module: python3/3.6.2
 Train: 0.7661138671870991 Validation: 0.7424498085855125

c1=-10, c2=-20.0, d=-10, lambda=0.1

 Train: 0.7661138761359819 Validation: 0.742449817771403

c1=-10, c2=-20.0, d=-10, lambda=1

 Train: 0.7661138770308702 Validation: 0.742449818689992

c1=-10, c2=-20.0, d=-10, lambda=10

 Train: 0.766113877120359 Validation: 0.742449818781851

c1=-10, c2=-20.0, d=-5, lambda=0.001

 Train: 5.1976745780316165 Validation: 5.1894856032783165

c1=-10, c2=-20.0, d=-5, lambda=0.01

 Train: 0.8024519474675175 Validation: 0.7796896713633437

c1=-10, c2=-20.0, d=-5, lambda=0.1

 Train: 0.769373442728759 Validation: 0.7457939453406809

c1=-10, c2=-20.0, d=-5, lambda=1

 Train: 0.7664364577385411 Validation: 0.7427808019217466

c1=-10, c2=-20.0, d=-5, lambda=10

 Train: 0.7661461017640212 Validation: 0.7424828831447375

c1=-10, c2=-20.0, d=0, lambda=0.001

 Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=-20.0, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=-20.0, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=-20.0, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=-20.0, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=-20.0, d=5, lambda=0.001

 Train: 0.07608830369173676 Validation: 0.31485345845018253

c1=-10, c2=-20.0, d=5, lambda=0.01

 Train: 0.0760882585095171 Validation: 0.31485007757790284

c1=-10, c2=-20.0, d=5, lambda=0.1

 Train: 0.0760882578557422 Validation: 0.3148508360647021

c1=-10, c2=-20.0, d=5, lambda=1

 Train: 0.07608825781412228 Validation: 0.3148508350463923

c1=-10, c2=-20.0, d=5, lambda=10

 Train: 0.07608825781524285 Validation: 0.3148508599492667

c1=-10, c2=-20.0, d=10, lambda=0.001
singular matrix error
c1=-10.5, c2=-21.0, d=10.5, lambda=0.0010500000000000002
c1=-10, c2=-20.0, d=10, lambda=0.01
singular matrix error
c1=-10.5, c2=-21.0, d=10.5, lambda=0.0105
c1=-10, c2=-20.0, d=10, lambda=0.1
singular matrix error
c1=-10.5, c2=-21.0, d=10.5, lambda=0.10500000000000001
c1=-10, c2=-20.0, d=10, lambda=1
singular matrix error
c1=-10.5, c2=-21.0, d=10.5, lambda=1.05
c1=-10, c2=-20.0, d=10, lambda=10
singular matrix error
c1=-10.5, c2=-21.0, d=10.5, lambda=10.5
c1=-10, c2=-20.0, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=-21.0, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=-20.0, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=-21.0, d=15.75, lambda=0.0105
c1=-10, c2=-20.0, d=15, lambda=0.1
singular matrix error
c1=-10.5, c2=-21.0, d=15.75, lambda=0.10500000000000001
c1=-10, c2=-20.0, d=15, lambda=1
singular matrix error
c1=-10.5, c2=-21.0, d=15.75, lambda=1.05
c1=-10, c2=-20.0, d=15, lambda=10
singular matrix error
c1=-10.5, c2=-21.0, d=15.75, lambda=10.5
c1=-10, c2=-20.0, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=-21.0, d=21.0, lambda=0.0010500000000000002
c1=-10, c2=-20.0, d=20, lambda=0.01
singular matrix error
c1=-10.5, c2=-21.0, d=21.0, lambda=0.0105
c1=-10, c2=-20.0, d=20, lambda=0.1
singular matrix error
c1=-10.5, c2=-21.0, d=21.0, lambda=0.10500000000000001
c1=-10, c2=-20.0, d=20, lambda=1
singular matrix error
c1=-10.5, c2=-21.0, d=21.0, lambda=1.05
c1=-10, c2=-20.0, d=20, lambda=10
singular matrix error
c1=-10.5, c2=-21.0, d=21.0, lambda=10.5
c1=-10, c2=-17.5, d=-30, lambda=0.001

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-30, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-30, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-30, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-30, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-25, lambda=0.001

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-25, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-25, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-25, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-25, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-20, lambda=0.001

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-20, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-20, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-20, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-20, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-15, lambda=0.001

 Train: 0.7661138771305303 Validation: 0.7424498187922917

c1=-10, c2=-17.5, d=-15, lambda=0.01

 Train: 0.7661138771303251 Validation: 0.7424498187920809

c1=-10, c2=-17.5, d=-15, lambda=0.1

 Train: 0.7661138771303045 Validation: 0.74244981879206

c1=-10, c2=-17.5, d=-15, lambda=1

 Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-10, c2=-17.5, d=-15, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-17.5, d=-10, lambda=0.001

 Train: 0.7661135000752222 Validation: 0.7424494317320758

c1=-10, c2=-17.5, d=-10, lambda=0.01

 Train: 0.766113839424748 Validation: 0.7424497800860124

c1=-10, c2=-17.5, d=-10, lambda=0.1

 Train: 0.7661138733597463 Validation: 0.7424498149214526

c1=-10, c2=-17.5, d=-10, lambda=1

 Train: 0.7661138767532467 Validation: 0.742449818404997

c1=-10, c2=-17.5, d=-10, lambda=10

 Train: 0.7661138770925967 Validation: 0.7424498187533515

c1=-10, c2=-17.5, d=-5, lambda=0.001

 Train: 0.8914668347824621 Validation: 0.8763596393709908

c1=-10, c2=-17.5, d=-5, lambda=0.01

 Train: 0.8461903676678318 Validation: 0.824410834342667

c1=-10, c2=-17.5, d=-5, lambda=0.1

 Train: 0.7725258091212615 Validation: 0.749027898816809

c1=-10, c2=-17.5, d=-5, lambda=1

 Train: 0.7667421362383453 Validation: 0.7430944889643378

c1=-10, c2=-17.5, d=-5, lambda=10

 Train: 0.7661765761780939 Validation: 0.7425141569276278

c1=-10, c2=-17.5, d=0, lambda=0.001

 Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=-17.5, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=-17.5, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=-17.5, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=-17.5, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=-17.5, d=5, lambda=0.001

 Train: 0.07608833461094465 Validation: 0.31830357011272

c1=-10, c2=-17.5, d=5, lambda=0.01

 Train: 0.07608825928776451 Validation: 0.3183085303379779

c1=-10, c2=-17.5, d=5, lambda=0.1

 Train: 0.0760882578384501 Validation: 0.3183084311674556

c1=-10, c2=-17.5, d=5, lambda=1

 Train: 0.07608825781407932 Validation: 0.31830847346277735

c1=-10, c2=-17.5, d=5, lambda=10

 Train: 0.07608825781760005 Validation: 0.31830850909925174

c1=-10, c2=-17.5, d=10, lambda=0.001
singular matrix error
c1=-10.5, c2=-18.375, d=10.5, lambda=0.0010500000000000002
c1=-10, c2=-17.5, d=10, lambda=0.01
singular matrix error
c1=-10.5, c2=-18.375, d=10.5, lambda=0.0105
c1=-10, c2=-17.5, d=10, lambda=0.1
singular matrix error
c1=-10.5, c2=-18.375, d=10.5, lambda=0.10500000000000001
c1=-10, c2=-17.5, d=10, lambda=1

 Train: 6.578705866941846e+29 Validation: 6.266444250360275e+27

c1=-10, c2=-17.5, d=10, lambda=10

 Train: 5.49014020974381e+31 Validation: 1.159968281707346e+26

c1=-10, c2=-17.5, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=-18.375, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=-17.5, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=-18.375, d=15.75, lambda=0.0105
c1=-10, c2=-17.5, d=15, lambda=0.1
singular matrix error
c1=-10.5, c2=-18.375, d=15.75, lambda=0.10500000000000001
c1=-10, c2=-17.5, d=15, lambda=1
singular matrix error
c1=-10.5, c2=-18.375, d=15.75, lambda=1.05
c1=-10, c2=-17.5, d=15, lambda=10
singular matrix error
c1=-10.5, c2=-18.375, d=15.75, lambda=10.5
c1=-10, c2=-17.5, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=-18.375, d=21.0, lambda=0.0010500000000000002
c1=-10, c2=-17.5, d=20, lambda=0.01
singular matrix error
c1=-10.5, c2=-18.375, d=21.0, lambda=0.0105
c1=-10, c2=-17.5, d=20, lambda=0.1
singular matrix error
c1=-10.5, c2=-18.375, d=21.0, lambda=0.10500000000000001
c1=-10, c2=-17.5, d=20, lambda=1
singular matrix error
c1=-10.5, c2=-18.375, d=21.0, lambda=1.05
c1=-10, c2=-17.5, d=20, lambda=10
singular matrix error
c1=-10.5, c2=-18.375, d=21.0, lambda=10.5
c1=-10, c2=-15.0, d=-30, lambda=0.001

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-30, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-30, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-30, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-30, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-25, lambda=0.001

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-25, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-25, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-25, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-25, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-20, lambda=0.001

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-20, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-20, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-20, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-20, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-15.0, d=-15, lambda=0.001

 Train: 0.766113877132598 Validation: 0.7424498187944144

c1=-10, c2=-15.0, d=-15, lambda=0.01

 Train: 0.7661138771305318 Validation: 0.7424498187922932

c1=-10, c2=-15.0, d=-15, lambda=0.1

 Train: 0.7661138771303253 Validation: 0.742449818792081

c1=-10, c2=-15.0, d=-15, lambda=1

 Train: 0.7661138771303045 Validation: 0.74244981879206

c1=-10, c2=-15.0, d=-15, lambda=10

 Train: 0.7661138771303025 Validation: 0.7424498187920578

c1=-10, c2=-15.0, d=-10, lambda=0.001

 Train: 0.7661121205573499 Validation: 0.7424480155277768

c1=-10, c2=-15.0, d=-10, lambda=0.01

 Train: 0.7661137014720026 Validation: 0.7424496384646093

c1=-10, c2=-15.0, d=-10, lambda=0.1

 Train: 0.7661138595644622 Validation: 0.7424498007593024

c1=-10, c2=-15.0, d=-10, lambda=1

 Train: 0.7661138753737181 Validation: 0.7424498169887819

c1=-10, c2=-15.0, d=-10, lambda=10

 Train: 0.7661138769546438 Validation: 0.74244981861173

c1=-10, c2=-15.0, d=-5, lambda=0.001

 Train: 0.5680348660423739 Validation: 0.5426303377831789

c1=-10, c2=-15.0, d=-5, lambda=0.01

 Train: 1.0113938525298312 Validation: 0.9925309800711334

c1=-10, c2=-15.0, d=-5, lambda=0.1

 Train: 0.7803114616598061 Validation: 0.7570125829598627

c1=-10, c2=-15.0, d=-5, lambda=1

 Train: 0.7674718634477551 Validation: 0.7438433653010811

c1=-10, c2=-15.0, d=-5, lambda=10

 Train: 0.7662490835380878 Validation: 0.7425885718289785

c1=-10, c2=-15.0, d=0, lambda=0.001

 Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=-15.0, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=-15.0, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=-15.0, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=-15.0, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=-15.0, d=5, lambda=0.001

 Train: 0.07608829290501168 Validation: 0.32278034526902993

c1=-10, c2=-15.0, d=5, lambda=0.01

 Train: 0.07608825798671127 Validation: 0.3227815381805504

c1=-10, c2=-15.0, d=5, lambda=0.1

 Train: 0.07608825782268668 Validation: 0.32278170636965164

c1=-10, c2=-15.0, d=5, lambda=1

 Train: 0.07608825781417883 Validation: 0.32278169240560817

c1=-10, c2=-15.0, d=5, lambda=10

 Train: 0.07608825782531344 Validation: 0.3227817600758693

c1=-10, c2=-15.0, d=10, lambda=0.001
singular matrix error
c1=-10.5, c2=-15.75, d=10.5, lambda=0.0010500000000000002
c1=-10, c2=-15.0, d=10, lambda=0.01
singular matrix error
c1=-10.5, c2=-15.75, d=10.5, lambda=0.0105
c1=-10, c2=-15.0, d=10, lambda=0.1
singular matrix error
c1=-10.5, c2=-15.75, d=10.5, lambda=0.10500000000000001
c1=-10, c2=-15.0, d=10, lambda=1
singular matrix error
c1=-10.5, c2=-15.75, d=10.5, lambda=1.05
c1=-10, c2=-15.0, d=10, lambda=10
singular matrix error
c1=-10.5, c2=-15.75, d=10.5, lambda=10.5
c1=-10, c2=-15.0, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=-15.75, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=-15.0, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=-15.75, d=15.75, lambda=0.0105
c1=-10, c2=-15.0, d=15, lambda=0.1
singular matrix error
c1=-10.5, c2=-15.75, d=15.75, lambda=0.10500000000000001
c1=-10, c2=-15.0, d=15, lambda=1
singular matrix error
c1=-10.5, c2=-15.75, d=15.75, lambda=1.05
c1=-10, c2=-15.0, d=15, lambda=10
singular matrix error
c1=-10.5, c2=-15.75, d=15.75, lambda=10.5
c1=-10, c2=-15.0, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=-15.75, d=21.0, lambda=0.0010500000000000002
c1=-10, c2=-15.0, d=20, lambda=0.01
singular matrix error
c1=-10.5, c2=-15.75, d=21.0, lambda=0.0105
c1=-10, c2=-15.0, d=20, lambda=0.1
singular matrix error
c1=-10.5, c2=-15.75, d=21.0, lambda=0.10500000000000001
c1=-10, c2=-15.0, d=20, lambda=1
singular matrix error
c1=-10.5, c2=-15.75, d=21.0, lambda=1.05
c1=-10, c2=-15.0, d=20, lambda=10
singular matrix error
c1=-10.5, c2=-15.75, d=21.0, lambda=10.5
c1=-10, c2=-12.5, d=-30, lambda=0.001

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-30, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-30, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-30, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-30, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-25, lambda=0.001

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-25, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-25, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-25, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-25, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-20, lambda=0.001

 Train: 0.7661138771303021 Validation: 0.7424498187920574

c1=-10, c2=-12.5, d=-20, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-20, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-20, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-20, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-12.5, d=-15, lambda=0.001

 Train: 0.76611387716556 Validation: 0.7424498188282553

c1=-10, c2=-12.5, d=-15, lambda=0.01

 Train: 0.7661138771338281 Validation: 0.7424498187956773

c1=-10, c2=-12.5, d=-15, lambda=0.1

 Train: 0.7661138771306548 Validation: 0.7424498187924194

c1=-10, c2=-12.5, d=-15, lambda=1

 Train: 0.7661138771303376 Validation: 0.7424498187920938

c1=-10, c2=-12.5, d=-15, lambda=10

 Train: 0.7661138771303059 Validation: 0.7424498187920611

c1=-10, c2=-12.5, d=-10, lambda=0.001

 Train: 0.7661030367971765 Validation: 0.7424386898759838

c1=-10, c2=-12.5, d=-10, lambda=0.01

 Train: 0.7661127930586784 Validation: 0.742448705861538

c1=-10, c2=-12.5, d=-10, lambda=0.1

 Train: 0.7661137687227567 Validation: 0.7424497074986165

c1=-10, c2=-12.5, d=-10, lambda=1

 Train: 0.7661138662895439 Validation: 0.7424498076627095

c1=-10, c2=-12.5, d=-10, lambda=10

 Train: 0.7661138760462264 Validation: 0.7424498176791227

c1=-10, c2=-12.5, d=-5, lambda=0.001

 Train: 0.5115589133650574 Validation: 0.4858209795056504

c1=-10, c2=-12.5, d=-5, lambda=0.01

 Train: 8.34283164260704 Validation: 8.333595478993567

c1=-10, c2=-12.5, d=-5, lambda=0.1

 Train: 0.8041403382490937 Validation: 0.781426340574317

c1=-10, c2=-12.5, d=-5, lambda=1

 Train: 0.7695069945302248 Validation: 0.7459318610824253

c1=-10, c2=-12.5, d=-5, lambda=10

 Train: 0.7664495116312784 Validation: 0.7427942878468795

c1=-10, c2=-12.5, d=0, lambda=0.001

 Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=-12.5, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=-12.5, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=-12.5, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=-12.5, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=-12.5, d=5, lambda=0.001

 Train: 0.07608826208151064 Validation: 0.3287701254756091

c1=-10, c2=-12.5, d=5, lambda=0.01

 Train: 0.07608825849699141 Validation: 0.3287704001582154

c1=-10, c2=-12.5, d=5, lambda=0.1

 Train: 0.07608825781780729 Validation: 0.32877044975443803

c1=-10, c2=-12.5, d=5, lambda=1

 Train: 0.0760882578142889 Validation: 0.32877046399476534

c1=-10, c2=-12.5, d=5, lambda=10

 Train: 0.07608825785588819 Validation: 0.3287705958427381

c1=-10, c2=-12.5, d=10, lambda=0.001
singular matrix error
c1=-10.5, c2=-13.125, d=10.5, lambda=0.0010500000000000002
c1=-10, c2=-12.5, d=10, lambda=0.01
singular matrix error
c1=-10.5, c2=-13.125, d=10.5, lambda=0.0105
c1=-10, c2=-12.5, d=10, lambda=0.1
singular matrix error
c1=-10.5, c2=-13.125, d=10.5, lambda=0.10500000000000001
c1=-10, c2=-12.5, d=10, lambda=1
singular matrix error
c1=-10.5, c2=-13.125, d=10.5, lambda=1.05
c1=-10, c2=-12.5, d=10, lambda=10

 Train: 9.783756643725961e+25 Validation: 4.061264343622444e+23

c1=-10, c2=-12.5, d=15, lambda=0.001
singular matrix error
c1=-10.5, c2=-13.125, d=15.75, lambda=0.0010500000000000002
c1=-10, c2=-12.5, d=15, lambda=0.01
singular matrix error
c1=-10.5, c2=-13.125, d=15.75, lambda=0.0105
c1=-10, c2=-12.5, d=15, lambda=0.1
singular matrix error
c1=-10.5, c2=-13.125, d=15.75, lambda=0.10500000000000001
c1=-10, c2=-12.5, d=15, lambda=1
singular matrix error
c1=-10.5, c2=-13.125, d=15.75, lambda=1.05
c1=-10, c2=-12.5, d=15, lambda=10
singular matrix error
c1=-10.5, c2=-13.125, d=15.75, lambda=10.5
c1=-10, c2=-12.5, d=20, lambda=0.001
singular matrix error
c1=-10.5, c2=-13.125, d=21.0, lambda=0.0010500000000000002
c1=-10, c2=-12.5, d=20, lambda=0.01
singular matrix error
c1=-10.5, c2=-13.125, d=21.0, lambda=0.0105
c1=-10, c2=-12.5, d=20, lambda=0.1
singular matrix error
c1=-10.5, c2=-13.125, d=21.0, lambda=0.10500000000000001
c1=-10, c2=-12.5, d=20, lambda=1
singular matrix error
c1=-10.5, c2=-13.125, d=21.0, lambda=1.05
c1=-10, c2=-12.5, d=20, lambda=10
singular matrix error
c1=-10.5, c2=-13.125, d=21.0, lambda=10.5
c1=-10, c2=-10.0, d=-30, lambda=0.001

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-30, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-30, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-30, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-30, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-25, lambda=0.001

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-25, lambda=0.01

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-25, lambda=0.1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-25, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-25, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-20, lambda=0.001

 Train: 0.7661138771302923 Validation: 0.7424498187920473

c1=-10, c2=-10.0, d=-20, lambda=0.01

 Train: 0.7661138771303012 Validation: 0.7424498187920565

c1=-10, c2=-10.0, d=-20, lambda=0.1

 Train: 0.7661138771303021 Validation: 0.7424498187920574

c1=-10, c2=-10.0, d=-20, lambda=1

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-20, lambda=10

 Train: 0.7661138771303022 Validation: 0.7424498187920576

c1=-10, c2=-10.0, d=-15, lambda=0.001

 Train: 0.7661138781285733 Validation: 0.7424498198169396

c1=-10, c2=-10.0, d=-15, lambda=0.01

 Train: 0.7661138772301294 Validation: 0.7424498188945458

c1=-10, c2=-10.0, d=-15, lambda=0.1

 Train: 0.7661138771402849 Validation: 0.7424498188023063

c1=-10, c2=-10.0, d=-15, lambda=1

 Train: 0.7661138771313005 Validation: 0.7424498187930824

c1=-10, c2=-10.0, d=-15, lambda=10

 Train: 0.766113877130402 Validation: 0.74244981879216

c1=-10, c2=-10.0, d=-10, lambda=0.001

 Train: 0.7660133513953977 Validation: 0.7423466137703492

c1=-10, c2=-10.0, d=-10, lambda=0.01

 Train: 0.7661038212556244 Validation: 0.7424394949370178

c1=-10, c2=-10.0, d=-10, lambda=0.1

 Train: 0.7661128715098124 Validation: 0.7424487863730146

c1=-10, c2=-10.0, d=-10, lambda=1

 Train: 0.766113776567923 Validation: 0.7424497155498179

c1=-10, c2=-10.0, d=-10, lambda=10

 Train: 0.766113867074061 Validation: 0.7424498084678302

c1=-10, c2=-10.0, d=-5, lambda=0.001

 Train: 0.4473080361655152 Validation: 0.42487855086026965

c1=-10, c2=-10.0, d=-5, lambda=0.01

 Train: 0.6085681655835746 Validation: 0.584866081453869

c1=-10, c2=-10.0, d=-5, lambda=0.1

 Train: 0.9221566224164973 Validation: 0.9018685592368146

c1=-10, c2=-10.0, d=-5, lambda=1

 Train: 0.776690913259139 Validation: 0.7533022714911692

c1=-10, c2=-10.0, d=-5, lambda=10

 Train: 0.7671366970387322 Validation: 0.7434996395184389

c1=-10, c2=-10.0, d=0, lambda=0.001

 Train: 0.5555076189466934 Validation: 0.5264812597226138

c1=-10, c2=-10.0, d=0, lambda=0.01

 Train: 0.5555076189496058 Validation: 0.5264812471594592

c1=-10, c2=-10.0, d=0, lambda=0.1

 Train: 0.555507619240874 Validation: 0.5264811217352311

c1=-10, c2=-10.0, d=0, lambda=1

 Train: 0.5555076483495623 Validation: 0.5264798955628145

c1=-10, c2=-10.0, d=0, lambda=10

 Train: 0.5555105411811626 Validation: 0.5264704214376545

c1=-10, c2=-10.0, d=5, lambda=0.001

 Train: 0.07608826141283212 Validation: 0.33706999348611805

c1=-10, c2=-10.0, d=5, lambda=0.01

 Train: 0.07608825789188142 Validation: 0.33706993075044245

c1=-10, c2=-10.0, d=5, lambda=0.1

 Train: 0.07608825781568121 Validation: 0.33706990906411255

c1=-10, c2=-10.0, d=5, lambda=1

 Train: 0.07608825781585468 Validation: 0.33706993545554265

c1=-10, c2=-10.0, d=5, lambda=10

 Train: 0.07608825801461593 Validation: 0.3370702370158612

c1=-10, c2=-10.0, d=10, lambda=0.001
singular matrix error
c1=-10.5, c2=-10.5, d=10.5, lambda=0.0010500000000000002
c1=-10, c2=-10.0, d=10, lambda=0.01
singular matrix error
c1=-10.5, c2=-10.5, d=10.5, lambda=0.0105
